inci_name,natural_origin_pct,is_eu_banned,is_eu_restricted,is_sin_list,sin_list_flags,is_nanomaterial,is_nanomaterial_whitelisted,restriction,data_source
92045-14-2,10,True,False,False,,False,False,,COSING Prohibited List
92061-97-7,10,True,False,False,,False,False,,COSING Prohibited List
92201-59-7,10,True,False,False,,False,False,,COSING Prohibited List
93821-66-0,10,True,False,False,,False,False,,COSING Prohibited List
98219-64-8,10,True,False,False,,False,False,,COSING Prohibited List
101316-57-8,10,True,False,False,,False,False,,COSING Prohibited List
64741-50-0,10,True,False,False,,False,False,,COSING Prohibited List
64741-51-1,10,True,False,False,,False,False,,COSING Prohibited List
64741-52-2,10,True,False,False,,False,False,,COSING Prohibited List
64741-53-3,10,True,False,False,,False,False,,COSING Prohibited List
64742-18-3,10,True,False,False,,False,False,,COSING Prohibited List
64742-19-4,10,True,False,False,,False,False,,COSING Prohibited List
64742-20-7,10,True,False,False,,False,False,,COSING Prohibited List
64742-21-8,10,True,False,False,,False,False,,COSING Prohibited List
64742-27-4,10,True,False,False,,False,False,,COSING Prohibited List
64742-28-5,10,True,False,False,,False,False,,COSING Prohibited List
64742-34-3,10,True,False,False,,False,False,,COSING Prohibited List
64742-35-4,10,True,False,False,,False,False,,COSING Prohibited List
64742-03-6,10,True,False,False,,False,False,,COSING Prohibited List
64742-04-7,10,True,False,False,,False,False,,COSING Prohibited List
64742-05-8,10,True,False,False,,False,False,,COSING Prohibited List
64742-11-6,10,True,False,False,,False,False,,COSING Prohibited List
91995-78-7,10,True,False,False,,False,False,,COSING Prohibited List
573-58-0,10,True,False,False,,False,False,,COSING Prohibited List
1937-37-7,10,True,False,False,,False,False,,COSING Prohibited List
2602-46-2,10,True,False,False,,False,False,,COSING Prohibited List
97-56-3,10,True,False,False,,False,False,,COSING Prohibited List
60-09-3,10,True,False,False,,False,False,,COSING Prohibited List
16071-86-6,10,True,False,False,,False,False,,COSING Prohibited List
101-90-6,10,True,False,False,,False,False,,COSING Prohibited List
102-06-7,10,True,False,False,,False,False,,COSING Prohibited List
1024-57-3,10,True,False,False,,False,False,,COSING Prohibited List
104-91-6,10,True,False,False,,False,False,,COSING Prohibited List
10605-21-7,10,True,False,False,,False,False,,COSING Prohibited List
106-92-3,10,True,False,False,,False,False,,COSING Prohibited List
107-20-0,10,True,False,False,,False,False,,COSING Prohibited List
110-54-3,10,True,False,False,,False,False,,COSING Prohibited List
111-77-3,10,True,False,False,,False,False,,COSING Prohibited List
112281-77-3,10,True,False,False,,False,False,,COSING Prohibited List
114565-66-1,10,True,False,False,,False,False,,COSING Prohibited List
115662-06-1,10,True,False,False,,False,False,,COSING Prohibited List
115-96-8,10,True,False,False,,False,False,,COSING Prohibited List
120187-29-3,10,True,False,False,,False,False,,COSING Prohibited List
12054-48-7,10,True,False,False,,False,False,,COSING Prohibited List
11113-74-9,10,True,False,False,,False,False,,COSING Prohibited List
121-69-7,10,True,False,False,,False,False,,COSING Prohibited List
122-34-9,10,True,False,False,,False,False,,COSING Prohibited List
125051-32-3,10,True,False,False,,False,False,,COSING Prohibited List
130728-76-6,10,True,False,False,,False,False,,COSING Prohibited List
1314-62-1,10,True,False,False,,False,False,,COSING Prohibited List
87-86-5,10,True,False,False,,False,False,,COSING Prohibited List
7778-73-6,10,True,False,False,,False,False,,COSING Prohibited List
133-07-3,10,True,False,False,,False,False,,COSING Prohibited List
135-88-6,10,True,False,False,,False,False,,COSING Prohibited List
137-30-4,10,True,False,False,,False,False,,COSING Prohibited List
138526-69-9,10,True,False,False,,False,False,,COSING Prohibited List
139-40-2,10,True,False,False,,False,False,,COSING Prohibited List
140-41-0,10,True,False,False,,False,False,,COSING Prohibited List
141112-29-0,10,True,False,False,,False,False,,COSING Prohibited List
143390-89-0,10,True,False,False,,False,False,,COSING Prohibited List
143-50-0,10,True,False,False,,False,False,,COSING Prohibited List
1484-13-5,10,True,False,False,,False,False,,COSING Prohibited List
149-57-5,10,True,False,False,,False,False,,COSING Prohibited List
150-68-5,10,True,False,False,,False,False,,COSING Prohibited List
15159-40-7,10,True,False,False,,False,False,,COSING Prohibited List
1596-84-5,10,True,False,False,,False,False,,COSING Prohibited List
15972-60-8,10,True,False,False,,False,False,,COSING Prohibited List
166242-53-1,10,True,False,False,,False,False,,COSING Prohibited List
1689-83-4,10,True,False,False,,False,False,,COSING Prohibited List
3861-47-0,10,True,False,False,,False,False,,COSING Prohibited List
1689-84-5,10,True,False,False,,False,False,,COSING Prohibited List
56634-95-8,10,True,False,False,,False,False,,COSING Prohibited List
1689-99-2,10,True,False,False,,False,False,,COSING Prohibited List
17630-75-0,10,True,False,False,,False,False,,COSING Prohibited List
17804-35-2,10,True,False,False,,False,False,,COSING Prohibited List
1897-45-6,10,True,False,False,,False,False,,COSING Prohibited List
19750-95-9,10,True,False,False,,False,False,,COSING Prohibited List
19900-65-3,10,True,False,False,,False,False,,COSING Prohibited List
20108-78-5,10,True,False,False,,False,False,,COSING Prohibited List
2186-24-5,10,True,False,False,,False,False,,COSING Prohibited List
2186-25-6,10,True,False,False,,False,False,,COSING Prohibited List
2210-79-9,10,True,False,False,,False,False,,COSING Prohibited List
26447-14-3,10,True,False,False,,False,False,,COSING Prohibited List
23085-60-1,10,True,False,False,,False,False,,COSING Prohibited List
2314-97-8,10,True,False,False,,False,False,,COSING Prohibited List
23564-05-8,10,True,False,False,,False,False,,COSING Prohibited List
2385-85-5,10,True,False,False,,False,False,,COSING Prohibited List
23950-58-5,10,True,False,False,,False,False,,COSING Prohibited List
2426-08-6,10,True,False,False,,False,False,,COSING Prohibited List
2431-50-7,10,True,False,False,,False,False,,COSING Prohibited List
2439-01-2,10,True,False,False,,False,False,,COSING Prohibited List
25383-07-7,10,True,False,False,,False,False,,COSING Prohibited List
2593-15-9,10,True,False,False,,False,False,,COSING Prohibited List
2832-40-8,10,True,False,False,,False,False,,COSING Prohibited List
288-88-0,10,True,False,False,,False,False,,COSING Prohibited List
309-00-2,10,True,False,False,,False,False,,COSING Prohibited List
330-54-1,10,True,False,False,,False,False,,COSING Prohibited List
330-55-2,10,True,False,False,,False,False,,COSING Prohibited List
3333-67-3,10,True,False,False,,False,False,,COSING Prohibited List
16337-84-1,10,True,False,False,,False,False,,COSING Prohibited List
65405-96-1,10,True,False,False,,False,False,,COSING Prohibited List
12607-70-4,10,True,False,False,,False,False,,COSING Prohibited List
34123-59-6,10,True,False,False,,False,False,,COSING Prohibited List
36734-19-7,10,True,False,False,,False,False,,COSING Prohibited List
41107-56-6,10,True,False,False,,False,False,,COSING Prohibited List
4170-30-3,10,True,False,False,,False,False,,COSING Prohibited List
492-80-8,10,True,False,False,,False,False,,COSING Prohibited List
534-52-1,10,True,False,False,,False,False,,COSING Prohibited List
540-23-8,10,True,False,False,,False,False,,COSING Prohibited List
540-25-0,10,True,False,False,,False,False,,COSING Prohibited List
5406-86-0,10,True,False,False,,False,False,,COSING Prohibited List
55-38-9,10,True,False,False,,False,False,,COSING Prohibited List
57-74-9,10,True,False,False,,False,False,,COSING Prohibited List
591-78-6,10,True,False,False,,False,False,,COSING Prohibited List
60-35-5,10,True,False,False,,False,False,,COSING Prohibited List
60568-05-0,10,True,False,False,,False,False,,COSING Prohibited List
60-57-1,10,True,False,False,,False,False,,COSING Prohibited List
6807-17-6,10,True,False,False,,False,False,,COSING Prohibited List
6164-98-3,10,True,False,False,,False,False,,COSING Prohibited List
61-82-5,10,True,False,False,,False,False,,COSING Prohibited List
63-25-2,10,True,False,False,,False,False,,COSING Prohibited List
64741-77-1,10,True,False,False,,False,False,,COSING Prohibited List
65756-41-4,10,True,False,False,,False,False,,COSING Prohibited List
66938-41-8,10,True,False,False,,False,False,,COSING Prohibited List
68334-30-5,10,True,False,False,,False,False,,COSING Prohibited List
68476-30-2,10,True,False,False,,False,False,,COSING Prohibited List
68476-31-3,10,True,False,False,,False,False,,COSING Prohibited List
68476-34-6,10,True,False,False,,False,False,,COSING Prohibited List
69094-18-4,10,True,False,False,,False,False,,COSING Prohibited List
69227-51-6,10,True,False,False,,False,False,,COSING Prohibited List
6923-22-4,10,True,False,False,,False,False,,COSING Prohibited List
7440-02-0,10,True,False,False,,False,False,,COSING Prohibited List
74-83-9,10,True,False,False,,False,False,,COSING Prohibited List
74-87-3,10,True,False,False,,False,False,,COSING Prohibited List
74-88-4,10,True,False,False,,False,False,,COSING Prohibited List
74-96-4,10,True,False,False,,False,False,,COSING Prohibited List
76-44-8,10,True,False,False,,False,False,,COSING Prohibited List
76-87-9,10,True,False,False,,False,False,,COSING Prohibited List
7786-81-4,10,True,False,False,,False,False,,COSING Prohibited List
78-59-1,10,True,False,False,,False,False,,COSING Prohibited List
78-88-6,10,True,False,False,,False,False,,COSING Prohibited List
79241-46-6,10,True,False,False,,False,False,,COSING Prohibited List
79815-20-6,10,True,False,False,,False,False,,COSING Prohibited List
81880-96-8,10,True,False,False,,False,False,,COSING Prohibited List
842-07-9,10,True,False,False,,False,False,,COSING Prohibited List
84332-86-5,10,True,False,False,,False,False,,COSING Prohibited List
85535-84-8,10,True,False,False,,False,False,,COSING Prohibited List
88-06-2,10,True,False,False,,False,False,,COSING Prohibited List
88-10-8,10,True,False,False,,False,False,,COSING Prohibited List
88-12-0,10,True,False,False,,False,False,,COSING Prohibited List
88671-89-0,10,True,False,False,,False,False,,COSING Prohibited List
900-95-8,10,True,False,False,,False,False,,COSING Prohibited List
90-41-5,10,True,False,False,,False,False,,COSING Prohibited List
90657-55-9,10,True,False,False,,False,False,,COSING Prohibited List
91-08-7,10,True,False,False,,False,False,,COSING Prohibited List
584-84-9,10,True,False,False,,False,False,,COSING Prohibited List
26471-62-5,10,True,False,False,,False,False,,COSING Prohibited List
94114-58-6,10,True,False,False,,False,False,,COSING Prohibited List
94114-59-7,10,True,False,False,,False,False,,COSING Prohibited List
61789-60-4,10,True,False,False,,False,False,,COSING Prohibited List
96-29-7,10,True,False,False,,False,False,,COSING Prohibited List
97675-88-2,10,True,False,False,,False,False,,COSING Prohibited List
98-87-3,10,True,False,False,,False,False,,COSING Prohibited List
8023-88-9,10,True,False,False,,False,False,,COSING Prohibited List
87-05-8,10,True,False,False,,False,False,,COSING Prohibited List
700-82-3,10,True,False,False,,False,False,,COSING Prohibited List
8007-00-9,10,True,False,False,,False,False,,COSING Prohibited List
542-56-3,10,True,False,False,,False,False,,COSING Prohibited List
78-79-5,10,True,False,False,,False,False,,COSING Prohibited List
106-94-5,10,True,False,False,,False,False,,COSING Prohibited List
126-99-8,10,True,False,False,,False,False,,COSING Prohibited List
96-18-4,10,True,False,False,,False,False,,COSING Prohibited List
110-71-4,10,True,False,False,,False,False,,COSING Prohibited List
39300-45-3,10,True,False,False,,False,False,,COSING Prohibited List
25376-45-8,10,True,False,False,,False,False,,COSING Prohibited List
5216-25-1,10,True,False,False,,False,False,,COSING Prohibited List
32536-52-0,10,True,False,False,,False,False,,COSING Prohibited List
112-49-2,10,True,False,False,,False,False,,COSING Prohibited List
61571-06-0,10,True,False,False,,False,False,,COSING Prohibited List
90-94-8,10,True,False,False,,False,False,,COSING Prohibited List
70987-78-9,10,True,False,False,,False,False,,COSING Prohibited List
84777-06-0,10,True,False,False,,False,False,,COSING Prohibited List
776297-69-9,10,True,False,False,,False,False,,COSING Prohibited List
131-18-0,10,True,False,False,,False,False,,COSING Prohibited List
85-68-7,10,True,False,False,,False,False,,COSING Prohibited List
151798-26-4,10,True,False,False,,False,False,,COSING Prohibited List
68049-83-2,10,True,False,False,,False,False,,COSING Prohibited List
137-17-7,10,True,False,False,,False,False,,COSING Prohibited List
21436-97-5,10,True,False,False,,False,False,,COSING Prohibited List
139-65-1,10,True,False,False,,False,False,,COSING Prohibited List
101-80-4,10,True,False,False,,False,False,,COSING Prohibited List
101-61-1,10,True,False,False,,False,False,,COSING Prohibited List
120-71-8,10,True,False,False,,False,False,,COSING Prohibited List
143860-04-2,10,True,False,False,,False,False,,COSING Prohibited List
88-72-2,10,True,False,False,,False,False,,COSING Prohibited List
126-73-8,10,True,False,False,,False,False,,COSING Prohibited List
91-20-3,10,True,False,False,,False,False,,COSING Prohibited List
25154-52-3,10,True,False,False,,False,False,,COSING Prohibited List
84852-15-3,10,True,False,False,,False,False,,COSING Prohibited List
79-00-5,10,True,False,False,,False,False,,COSING Prohibited List
107-05-1,10,True,False,False,,False,False,,COSING Prohibited List
106-46-7,10,True,False,False,,False,False,,COSING Prohibited List
111-44-4,10,True,False,False,,False,False,,COSING Prohibited List
108-95-2,10,True,False,False,,False,False,,COSING Prohibited List
80-05-7,10,True,False,False,,False,False,,COSING Prohibited List
2312-35-8,10,True,False,False,,False,False,,COSING Prohibited List
100-00-5,10,True,False,False,,False,False,,COSING Prohibited List
2212-67-1,10,True,False,False,,False,False,,COSING Prohibited List
67564-91-4,10,True,False,False,,False,False,,COSING Prohibited List
624-83-9,10,True,False,False,,False,False,,COSING Prohibited List
118612-00-3,10,True,False,False,,False,False,,COSING Prohibited List
140698-96-0,10,True,False,False,,False,False,,COSING Prohibited List
569-64-2,10,True,False,False,,False,False,,COSING Prohibited List
18015-76-4,10,True,False,False,,False,False,,COSING Prohibited List
107534-96-3,10,True,False,False,,False,False,,COSING Prohibited List
138164-12-2,10,True,False,False,,False,False,,COSING Prohibited List
96314-26-0,10,True,False,False,,False,False,,COSING Prohibited List
163879-69-4,10,True,False,False,,False,False,,COSING Prohibited List
99-55-8,10,True,False,False,,False,False,,COSING Prohibited List
65322-65-8,10,True,False,False,,False,False,,COSING Prohibited List
143322-57-0,10,True,False,False,,False,False,,COSING Prohibited List
123312-89-0,10,True,False,False,,False,False,,COSING Prohibited List
15545-48-9,10,True,False,False,,False,False,,COSING Prohibited List
777891-21-1,10,True,False,False,,False,False,,COSING Prohibited List
93629-90-4,10,True,False,False,,False,False,,COSING Prohibited List
156-43-4,10,True,False,False,,False,False,,COSING Prohibited List
108-45-2,10,True,False,False,,False,False,,COSING Prohibited List
92061-93-3,10,True,False,False,,False,False,,COSING Prohibited List
90640-84-9,10,True,False,False,,False,False,,COSING Prohibited List
61789-28-4,10,True,False,False,,False,False,,COSING Prohibited List
8001-58-9,10,True,False,False,,False,False,,COSING Prohibited List
70321-79-8,10,True,False,False,,False,False,,COSING Prohibited List
122384-77-4,10,True,False,False,,False,False,,COSING Prohibited List
70321-80-1,10,True,False,False,,False,False,,COSING Prohibited List
94166-62-8,10,True,False,False,,False,False,,COSING Prohibited List
92-44-4,10,True,False,False,,False,False,,COSING Prohibited List
136-17-4,10,True,False,False,,False,False,,COSING Prohibited List
117907-42-3,10,True,False,False,,False,False,,COSING Prohibited List
135043-65-1,10,True,False,False,,False,False,,COSING Prohibited List
29785-47-5,10,True,False,False,,False,False,,COSING Prohibited List
20055-01-0,10,True,False,False,,False,False,,COSING Prohibited List
163183-00-4,10,True,False,False,,False,False,,COSING Prohibited List
95-85-2,10,True,False,False,,False,False,,COSING Prohibited List
2380-94-1,10,True,False,False,,False,False,,COSING Prohibited List
56496-88-9,10,True,False,False,,False,False,,COSING Prohibited List
163183-01-5,10,True,False,False,,False,False,,COSING Prohibited List
91-68-9,10,True,False,False,,False,False,,COSING Prohibited List
104903-49-3,10,True,False,False,,False,False,,COSING Prohibited List
72584-59-9,10,True,False,False,,False,False,,COSING Prohibited List
113715-25-6,10,True,False,False,,False,False,,COSING Prohibited List
575-38-2,10,True,False,False,,False,False,,COSING Prohibited List
79352-72-0,10,True,False,False,,False,False,,COSING Prohibited List
1229-55-6,10,True,False,False,,False,False,,COSING Prohibited List
1320-07-6,10,True,False,False,,False,False,,COSING Prohibited List
5413-75-2,10,True,False,False,,False,False,,COSING Prohibited List
144644-13-3,10,True,False,False,,False,False,,COSING Prohibited List
570-24-1,10,True,False,False,,False,False,,COSING Prohibited List
73388-54-2,10,True,False,False,,False,False,,COSING Prohibited List
81612-54-6,10,True,False,False,,False,False,,COSING Prohibited List
52136-25-1,10,True,False,False,,False,False,,COSING Prohibited List
13556-29-1,10,True,False,False,,False,False,,COSING Prohibited List
158006-54-3,10,True,False,False,,False,False,,COSING Prohibited List
41959-35-7,10,True,False,False,,False,False,,COSING Prohibited List
116-85-8,10,True,False,False,,False,False,,COSING Prohibited List
399-95-1,10,True,False,False,,False,False,,COSING Prohibited List
149591-38-8,10,True,False,False,,False,False,,COSING Prohibited List
1124-09-0,10,True,False,False,,False,False,,COSING Prohibited List
4664-16-8,10,True,False,False,,False,False,,COSING Prohibited List
10288-36-5,10,True,False,False,,False,False,,COSING Prohibited List
533-31-3,10,True,False,False,,False,False,,COSING Prohibited List
14268-66-7,10,True,False,False,,False,False,,COSING Prohibited List
822-89-9,10,True,False,False,,False,False,,COSING Prohibited List
50982-74-6,10,True,False,False,,False,False,,COSING Prohibited List
3251-56-7,10,True,False,False,,False,False,,COSING Prohibited List
12219-01-1,10,True,False,False,,False,False,,COSING Prohibited List
108-73-6,10,True,False,False,,False,False,,COSING Prohibited List
613-03-6,10,True,False,False,,False,False,,COSING Prohibited List
68478-64-8,10,True,False,False,,False,False,,COSING Prohibited List
158571-58-5,10,True,False,False,,False,False,,COSING Prohibited List
158571-57-4,10,True,False,False,,False,False,,COSING Prohibited List
6373-79-1,10,True,False,False,,False,False,,COSING Prohibited List
89959-98-8,10,True,False,False,,False,False,,COSING Prohibited List
23355-64-8,10,True,False,False,,False,False,,COSING Prohibited List
12270-13-2,10,True,False,False,,False,False,,COSING Prohibited List
13515-40-7,10,True,False,False,,False,False,,COSING Prohibited List
6358-85-6,10,True,False,False,,False,False,,COSING Prohibited List
2870-32-8,10,True,False,False,,False,False,,COSING Prohibited List
4197-25-5,10,True,False,False,,False,False,,COSING Prohibited List
3442-21-5,10,True,False,False,,False,False,,COSING Prohibited List
2610-11-9,10,True,False,False,,False,False,,COSING Prohibited List
37279-54-2,10,True,False,False,,False,False,,COSING Prohibited List
3441-14-3,10,True,False,False,,False,False,,COSING Prohibited List
2610-10-8,10,True,False,False,,False,False,,COSING Prohibited List
2390-59-2,10,True,False,False,,False,False,,COSING Prohibited List
54060-92-3,10,True,False,False,,False,False,,COSING Prohibited List
4208-80-4,10,True,False,False,,False,False,,COSING Prohibited List
47367-75-9,10,True,False,False,,False,False,,COSING Prohibited List
7057-57-0,10,True,False,False,,False,False,,COSING Prohibited List
2478-20-8,10,True,False,False,,False,False,,COSING Prohibited List
67905-56-0,10,True,False,False,,False,False,,COSING Prohibited List
60687-93-6,10,True,False,False,,False,False,,COSING Prohibited List
6373-74-6,10,True,False,False,,False,False,,COSING Prohibited List
730-40-5,10,True,False,False,,False,False,,COSING Prohibited List
5131-58-8,10,True,False,False,,False,False,,COSING Prohibited List
1220-94-6,10,True,False,False,,False,False,,COSING Prohibited List
2973-21-9,10,True,False,False,,False,False,,COSING Prohibited List
56932-44-6,10,True,False,False,,False,False,,COSING Prohibited List
56932-45-7,10,True,False,False,,False,False,,COSING Prohibited List
57524-53-5,10,True,False,False,,False,False,,COSING Prohibited List
10228-03-2,10,True,False,False,,False,False,,COSING Prohibited List
93633-79-5,10,True,False,False,,False,False,,COSING Prohibited List
2788-74-1,10,True,False,False,,False,False,,COSING Prohibited List
71134-97-9,10,True,False,False,,False,False,,COSING Prohibited List
12221-52-2,10,True,False,False,,False,False,,COSING Prohibited List
495-54-5,10,True,False,False,,False,False,,COSING Prohibited List
4438-16-8,10,True,False,False,,False,False,,COSING Prohibited List
6441-93-6,10,True,False,False,,False,False,,COSING Prohibited List
83803-99-0,10,True,False,False,,False,False,,COSING Prohibited List
83803-98-9,10,True,False,False,,False,False,,COSING Prohibited List
633-03-4,10,True,False,False,,False,False,,COSING Prohibited List
2475-46-9,10,True,False,False,,False,False,,COSING Prohibited List
2872-48-2,10,True,False,False,,False,False,,COSING Prohibited List
3179-90-6,10,True,False,False,,False,False,,COSING Prohibited List
22366-99-0,10,True,False,False,,False,False,,COSING Prohibited List
66612-11-1,10,True,False,False,,False,False,,COSING Prohibited List
56330-88-2,10,True,False,False,,False,False,,COSING Prohibited List
61-73-4,10,True,False,False,,False,False,,COSING Prohibited List
94082-85-6,10,True,False,False,,False,False,,COSING Prohibited List
104333-03-1,10,True,False,False,,False,False,,COSING Prohibited List
537-65-5,10,True,False,False,,False,False,,COSING Prohibited List
148-71-0,10,True,False,False,,False,False,,COSING Prohibited List
2051-79-8,10,True,False,False,,False,False,,COSING Prohibited List
93-05-0,10,True,False,False,,False,False,,COSING Prohibited List
6065-27-6,10,True,False,False,,False,False,,COSING Prohibited List
6283-63-2,10,True,False,False,,False,False,,COSING Prohibited List
99-98-9,10,True,False,False,,False,False,,COSING Prohibited List
6219-73-4,10,True,False,False,,False,False,,COSING Prohibited List
496-72-0,10,True,False,False,,False,False,,COSING Prohibited List
141614-05-3,10,True,False,False,,False,False,,COSING Prohibited List
113715-27-8,10,True,False,False,,False,False,,COSING Prohibited List
17672-22-9,10,True,False,False,,False,False,,COSING Prohibited List
110952-46-0,10,True,False,False,,False,False,,COSING Prohibited List
135043-63-9,10,True,False,False,,False,False,,COSING Prohibited List
603-85-0,10,True,False,False,,False,False,,COSING Prohibited List
5307-14-2,10,True,False,False,,False,False,,COSING Prohibited List
68239-83-8,10,True,False,False,,False,False,,COSING Prohibited List
122252-11-3,10,True,False,False,,False,False,,COSING Prohibited List
69825-83-8,10,True,False,False,,False,False,,COSING Prohibited List
477-73-6,10,True,False,False,,False,False,,COSING Prohibited List
16279-54-2,10,True,False,False,,False,False,,COSING Prohibited List
104333-00-8,10,True,False,True,{Extremely persistent},False,False,,COSING Prohibited List
59320-13-7,10,True,False,False,,False,False,,COSING Prohibited List
173994-75-7,10,True,False,False,,False,False,,COSING Prohibited List
102767-27-1,10,True,False,False,,False,False,,COSING Prohibited List
114087-41-1,10,True,False,False,,False,False,,COSING Prohibited List
114087-42-2,10,True,False,False,,False,False,,COSING Prohibited List
2390-60-5,10,True,False,False,,False,False,,COSING Prohibited List
3248-93-9,10,True,False,False,,False,False,,COSING Prohibited List
2050-34-2,10,True,False,False,,False,False,,COSING Prohibited List
27757-79-5,10,True,False,False,,False,False,,COSING Prohibited List
6371-76-2,10,True,False,False,,False,False,,COSING Prohibited List
2321-07-5,10,True,False,False,,False,False,,COSING Prohibited List
596-03-2,10,True,False,False,,False,False,,COSING Prohibited List
15086-94-9,10,True,False,False,,False,False,,COSING Prohibited List
17372-87-1,10,True,False,False,,False,False,,COSING Prohibited List
15876-39-8,10,True,False,False,,False,False,,COSING Prohibited List
38577-97-8,10,True,False,False,,False,False,,COSING Prohibited List
33239-19-9,10,True,False,False,,False,False,,COSING Prohibited List
15905-32-5,10,True,False,False,,False,False,,COSING Prohibited List
16423-68-0,10,True,False,False,,False,False,,COSING Prohibited List
12227-78-0,10,True,False,False,,False,False,,COSING Prohibited List
95-86-3,10,True,False,False,,False,False,,COSING Prohibited List
137-09-7,10,True,False,False,,False,False,,COSING Prohibited List
123-31-9,10,True,False,False,,False,False,,COSING Prohibited List
2580-56-5,10,True,False,False,,False,False,,COSING Prohibited List
4548-53-2,10,True,False,False,,False,False,,COSING Prohibited List
19381-50-1,10,True,False,False,,False,False,,COSING Prohibited List
2051-85-6,10,True,False,False,,False,False,,COSING Prohibited List
6535-42-8,10,True,False,False,,False,False,,COSING Prohibited List
2814-77-9,10,True,False,False,,False,False,,COSING Prohibited List
6535-46-2,10,True,False,False,,False,False,,COSING Prohibited List
6410-41-9,10,True,False,False,,False,False,,COSING Prohibited List
3564-21-4,10,True,False,False,,False,False,,COSING Prohibited List
6417-83-0,10,True,False,False,,False,False,,COSING Prohibited List
915-67-3,10,True,False,False,,False,False,,COSING Prohibited List
5102-83-0,10,True,False,False,,False,False,,COSING Prohibited List
85-86-9,10,True,False,False,,False,False,,COSING Prohibited List
2118-39-0,10,True,False,False,,False,False,,COSING Prohibited List
129-17-9,10,True,False,False,,False,False,,COSING Prohibited List
3536-49-0,10,True,False,False,,False,False,,COSING Prohibited List
2353-45-9,10,True,False,False,,False,False,,COSING Prohibited List
8003-22-3,10,True,False,False,,False,False,,COSING Prohibited List
8005-03-6,10,True,False,False,,False,False,,COSING Prohibited List
6358-30-1,10,True,False,False,,False,False,,COSING Prohibited List
72-48-0,10,True,False,False,,False,False,,COSING Prohibited List
6358-69-6,10,True,False,False,,False,False,,COSING Prohibited List
81-48-1,10,True,False,False,,False,False,,COSING Prohibited List
128-80-3,10,True,False,False,,False,False,,COSING Prohibited List
2379-74-0,10,True,False,False,,False,False,,COSING Prohibited List
1047-16-1,10,True,False,False,,False,False,,COSING Prohibited List
147-14-8,10,True,False,False,,False,False,,COSING Prohibited List
1330-38-7,10,True,False,False,,False,False,,COSING Prohibited List
1328-53-6,10,True,False,False,,False,False,,COSING Prohibited List
84-80-0,10,True,False,False,,False,False,,COSING Prohibited List
95-55-6,10,True,False,False,,False,False,,COSING Prohibited List
51-19-4,10,True,False,False,,False,False,,COSING Prohibited List
160219-76-1,10,True,False,False,,False,False,,COSING Prohibited List
4191-73-5,10,True,False,False,,False,False,,COSING Prohibited List
4247-02-3,10,True,False,False,,False,False,,COSING Prohibited List
84930-15-4,10,True,False,False,,False,False,,COSING Prohibited List
17696-62-7,10,True,False,False,,False,False,,COSING Prohibited List
94-18-8,10,True,False,False,,False,False,,COSING Prohibited List
6521-29-5,10,True,False,False,,False,False,,COSING Prohibited List
15087-24-8,10,True,False,False,,False,False,,COSING Prohibited List
31906-04-4,10,True,False,False,,False,False,,COSING Prohibited List
526-37-4,10,True,False,False,,False,False,,COSING Prohibited List
57074-21-2,10,True,False,False,,False,False,,COSING Prohibited List
90131-43-4,10,True,False,False,,False,False,,COSING Prohibited List
615-66-7,10,True,False,False,,False,False,,COSING Prohibited List
51229-78-8,10,True,False,False,,False,False,,COSING Prohibited List
79-07-2,10,True,False,False,,False,False,,COSING Prohibited List
556-67-2,10,True,False,True,"{Endocrine disruptor,Toxic to Reproduction,PBT/vPvB}",False,False,,COSING Prohibited List
75-09-2,10,True,False,False,,False,False,,COSING Prohibited List
85954-11-6,10,True,False,False,,False,False,,COSING Prohibited List
75-07-0,10,True,False,False,,False,False,,COSING Prohibited List
93107-30-3,10,True,False,False,,False,False,,COSING Prohibited List
872-50-4,10,True,False,False,,False,False,,COSING Prohibited List
1303-86-2,10,True,False,False,,False,False,,COSING Prohibited List
12008-41-2,10,True,False,False,,False,False,,COSING Prohibited List
12280-03-4,10,True,False,False,,False,False,,COSING Prohibited List
10377-81-8,10,True,False,False,,False,False,,COSING Prohibited List
68003-13-4,10,True,False,False,,False,False,,COSING Prohibited List
12712-38-8,10,True,False,False,,False,False,,COSING Prohibited List
1332-07-6,10,True,False,False,,False,False,,COSING Prohibited List
1330-43-4,10,True,False,False,,False,False,,COSING Prohibited List
12267-73-1,10,True,False,False,,False,False,,COSING Prohibited List
13840-56-7,10,True,False,False,,False,False,,COSING Prohibited List
1303-96-4,10,True,False,False,,False,False,,COSING Prohibited List
12179-04-3,10,True,False,False,,False,False,,COSING Prohibited List
13517-20-9,10,True,False,False,,False,False,,COSING Prohibited List
37244-98-7,10,True,False,False,,False,False,,COSING Prohibited List
10486-00-7,10,True,False,False,,False,False,,COSING Prohibited List
15120-21-5,10,True,False,False,,False,False,,COSING Prohibited List
7632-04-4,10,True,False,False,,False,False,,COSING Prohibited List
11138-47-9,10,True,False,False,,False,False,,COSING Prohibited List
12040-72-1,10,True,False,False,,False,False,,COSING Prohibited List
10332-33-9,10,True,False,False,,False,False,,COSING Prohibited List
75113-37-0,10,True,False,False,,False,False,,COSING Prohibited List
14708-14-6,10,True,False,False,,False,False,,COSING Prohibited List
8018-01-7,10,True,False,False,,False,False,,COSING Prohibited List
12427-38-2,10,True,False,False,,False,False,,COSING Prohibited List
82560-54-1,10,True,False,False,,False,False,,COSING Prohibited List
